,CustomerID,Age,Gender,ContractType_In_days,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
288,570,52.0,Female,30,84.97328487573907,5268.343662295823,Yes,DSL,62,Yes,Credit card,Yes
289,4114,79.0,Male,30,28.7761474478886,1007.1651606761008,Yes,No,35,No,Mailed check,Yes
290,18,75.0,Female,730,93.93361958960008,1221.137054664801,No,No,13,No,Mailed check,Yes
291,2943,34.0,Female,30,46.77372187745647,935.4744375491292,Yes,No,20,Yes,Electronic check,Yes
292,3914,41.0,Female,365,93.2796719691153,3637.9072067954967,No,DSL,39,Yes,Credit card,Yes
293,2632,76.0,Male,365,51.031013154348926,1684.0234340935149,Yes,Fiber optic,33,Yes,Electronic check,Yes
294,4033,27.0,Male,365,35.949063383121,1941.249422688534,Yes,DSL,54,Yes,Credit card,No
295,2180,41.0,Male,730,21.85803340550992,262.29640086611903,No,DSL,12,No,Credit card,No
296,2152,20.0,Female,730,49.71493186889917,2088.027138493765,No,DSL,42,Yes,Bank transfer,No
297,344,72.0,Male,730,116.64193168045983,816.493521763219,No,DSL,7,No,Credit card,Yes
298,2579,37.0,Male,30,61.46877096494316,922.0315644741474,No,Fiber optic,15,Yes,Electronic check,Yes
299,1982,80.0,Male,730,53.94422057373845,1888.0477200808457,No,No,35,Yes,Credit card,No
300,4562,37.0,Male,30,65.99321966253888,1979.7965898761663,No,Fiber optic,30,No,Bank transfer,Yes
301,2316,50.0,Female,730,74.10709207986163,4965.175169350729,Yes,No,67,No,Electronic check,Yes
302,1259,20.0,Female,730,47.5076785137923,237.5383925689615,Yes,No,5,Yes,Mailed check,No
303,3502,76.0,Female,30,97.25019656847066,4084.508255875768,No,DSL,42,Yes,Electronic check,No
304,3892,55.0,Male,365,94.34986191164327,3679.644614554088,Yes,DSL,39,Yes,Bank transfer,No
305,843,68.0,Male,30,66.8183896028767,3808.648207363972,Yes,DSL,57,Yes,Mailed check,No
306,1636,25.0,Female,730,50.49955183026858,353.4968628118801,No,DSL,7,Yes,Electronic check,Yes
307,3043,55.0,Female,30,26.267213470196587,1339.627886980026,No,DSL,51,Yes,Bank transfer,No
308,4684,62.0,Male,365,54.03867099084837,972.6960778352708,No,DSL,18,No,Bank transfer,No
309,1943,29.0,Male,365,78.11085216985055,2811.99067811462,No,Fiber optic,36,No,Credit card,No
310,1205,82.0,Female,365,90.19448245745882,3066.6124035536,No,Fiber optic,34,No,Electronic check,Yes
311,2724,50.0,Female,30,82.18240863057747,2383.2898502867465,Yes,DSL,29,No,Mailed check,Yes
312,1005,84.0,Female,365,60.54714728869787,3451.187395455778,Yes,No,57,Yes,Electronic check,No
313,4694,85.0,Male,730,43.036766342481606,1721.4706536992642,No,DSL,40,No,Credit card,Yes
314,3742,32.0,Female,30,103.52469488855016,3830.413710876356,No,Fiber optic,37,Yes,Bank transfer,No
315,4973,64.0,Male,730,96.15073096765236,2019.1653503207,Yes,DSL,21,Yes,Electronic check,No
316,1274,42.0,Female,730,94.91049613997478,2847.314884199244,No,Fiber optic,30,No,Mailed check,No
317,1112,83.0,Female,730,112.29277651739685,4716.296613730667,Yes,DSL,42,Yes,Electronic check,Yes
318,3187,33.0,Female,30,72.30413346148723,1373.7785357682574,Yes,No,19,No,Bank transfer,Yes
319,2354,37.0,Male,730,26.460464808632093,687.9720850244344,No,No,26,No,Credit card,Yes
320,2249,86.0,Male,365,90.91369915594257,2363.7561780545066,No,No,26,Yes,Credit card,No
321,649,23.0,Male,365,52.695842027017655,579.6542622971942,Yes,Fiber optic,11,Yes,Electronic check,No
323,3882,32.0,Male,730,36.89542018585367,147.5816807434147,Yes,DSL,4,No,Mailed check,No
324,1857,79.0,Female,365,104.40563327871357,208.8112665574272,Yes,DSL,2,No,Bank transfer,Yes
325,1175,72.0,Female,30,105.18362587619004,2839.9578986571314,No,No,27,Yes,Mailed check,No
326,4565,21.0,Male,730,88.61915004846021,6026.102203295294,Yes,DSL,68,Yes,Electronic check,No
327,746,41.0,Male,30,49.05032471986191,1618.6607157554429,Yes,No,33,Yes,Bank transfer,Yes
328,4400,54.0,Male,30,30.17657965513656,2021.830836894149,No,Fiber optic,67,No,Credit card,No
329,673,39.0,Male,30,112.47395651994636,1462.161434759303,No,DSL,13,No,Credit card,No
330,2535,76.0,Male,730,58.56586897760826,2811.1617109251965,No,DSL,48,No,Bank transfer,No
331,3247,82.0,Male,365,118.26099914047444,354.7829974214233,No,Fiber optic,3,No,Credit card,No
332,2004,77.0,Female,30,83.14991066734976,748.3491960061478,No,No,9,No,Mailed check,No
333,388,86.0,Male,365,51.79760494466216,2693.475457122432,Yes,DSL,52,No,Credit card,No
334,2024,58.0,Male,365,61.34912914936801,1656.4264870329364,No,No,27,No,Bank transfer,No
335,2010,43.0,Female,30,116.94635295458322,3040.605176819164,No,Fiber optic,26,Yes,Electronic check,Yes
337,1836,89.0,Male,730,88.83531995402284,4175.260037839073,No,DSL,47,No,Credit card,No
338,83,28.0,Male,730,56.88979435205936,1991.1428023220767,Yes,DSL,35,Yes,Electronic check,Yes
339,3982,46.0,Male,365,64.91104408652524,4608.684130143291,No,Fiber optic,71,Yes,Electronic check,Yes
340,675,87.0,Female,30,28.23464957457864,479.9890427678368,Yes,Fiber optic,17,No,Bank transfer,Yes
341,2544,79.0,Female,365,90.93779303098891,1091.253516371867,No,Fiber optic,12,No,Credit card,No
342,4190,60.0,Male,365,85.15939141137936,5279.882267505521,No,DSL,62,No,Mailed check,No
343,1509,68.0,Male,30,88.22871217636975,2735.0900774674624,Yes,No,31,Yes,Electronic check,Yes
344,557,75.0,Female,30,86.73986245608076,2862.415461050665,Yes,No,33,Yes,Credit card,No
345,602,34.0,Female,365,27.644400895028248,1962.7524635470056,Yes,Fiber optic,71,No,Bank transfer,Yes
346,412,82.0,Female,365,36.86016912375524,1879.8686253115168,Yes,No,51,No,Electronic check,No
347,1043,54.0,Male,365,116.31577002561022,3838.420410845137,Yes,DSL,33,Yes,Bank transfer,Yes
348,2835,36.0,Male,730,55.78885307256893,334.7331184354136,Yes,DSL,6,No,Bank transfer,Yes
349,1926,53.0,Male,30,69.3788770256408,2983.291712102555,No,DSL,43,Yes,Mailed check,No
351,1500,42.0,Female,30,58.6691494638788,3050.7957721216976,Yes,DSL,52,Yes,Bank transfer,Yes
352,3047,51.0,Male,365,97.6367461799056,4881.837308995279,No,No,50,No,Mailed check,Yes
353,471,59.0,Male,365,34.81777303294737,2089.0663819768424,No,DSL,60,No,Credit card,No
354,1312,77.0,Female,30,82.02300525347562,1476.414094562561,No,No,18,No,Credit card,No
356,2248,43.0,Male,730,109.86563837544456,3186.103512887892,Yes,Fiber optic,29,Yes,Mailed check,Yes
357,2770,23.0,Female,365,66.42251661891989,3055.4357644703146,No,DSL,46,Yes,Bank transfer,No
358,3365,87.0,Female,30,115.93351682839186,2782.4044038814045,Yes,No,24,No,Bank transfer,No
359,3049,25.0,Female,30,23.42851355932038,257.71364915252417,Yes,No,11,Yes,Electronic check,No
360,3725,46.0,Female,365,87.83262046312632,3952.467920840684,No,No,45,Yes,Credit card,No
361,1908,23.0,Female,30,34.67937594369629,416.1525113243555,No,Fiber optic,12,No,Electronic check,No
362,1172,54.0,Male,30,54.83880601020574,3400.005972632756,Yes,DSL,62,No,Bank transfer,No
363,4475,27.0,Female,365,118.75538288615654,4156.438401015479,No,No,35,No,Bank transfer,No
364,1765,43.0,Male,30,34.548264959926016,1416.4788633569667,No,Fiber optic,41,No,Bank transfer,No
365,4127,58.0,Male,30,38.747933083192,2712.3553158234404,No,DSL,70,Yes,Electronic check,Yes
366,1861,29.0,Female,365,28.815464425229912,1988.267045340864,Yes,Fiber optic,69,Yes,Electronic check,No
367,3415,39.0,Female,30,21.671109373772627,1386.950999921448,Yes,DSL,64,Yes,Bank transfer,Yes
369,4759,62.0,Female,365,58.4670624797434,877.005937196151,Yes,No,15,Yes,Credit card,Yes
370,4976,84.0,Male,365,101.59045863814568,5079.522931907284,No,Fiber optic,50,No,Electronic check,No
371,4234,80.0,Male,365,67.24850253713822,4102.158654765432,No,No,61,Yes,Bank transfer,No
372,635,80.0,Female,30,70.46246829316976,3804.973287831167,No,No,54,Yes,Credit card,No
373,3565,84.0,Female,365,57.97902614779552,1101.601496808115,No,No,19,Yes,Mailed check,No
374,946,68.0,Male,30,91.76923105413324,5965.00001851866,No,DSL,65,Yes,Mailed check,Yes
375,1004,74.0,Male,365,93.3314661265906,5786.550899848618,Yes,DSL,62,Yes,Credit card,Yes
376,1155,24.0,Male,365,97.68809957583076,5372.845476670692,Yes,No,55,No,Electronic check,Yes
377,2147,75.0,Female,30,115.15481136767396,3800.1087751332407,Yes,Fiber optic,33,No,Credit card,No
378,3611,20.0,Female,30,73.52393369147335,3896.7684856480873,Yes,DSL,53,No,Credit card,Yes
379,825,79.0,Male,30,43.903594314980616,3073.2516020486432,Yes,DSL,70,No,Mailed check,No
380,2047,25.0,Male,365,39.56089962521924,276.9262973765347,Yes,No,7,No,Electronic check,No
381,3936,72.0,Female,730,52.55179816312652,3363.3150824400973,No,Fiber optic,64,No,Electronic check,Yes
382,1773,43.0,Female,730,119.13792184482956,6314.309857775967,No,No,53,No,Electronic check,No
383,2390,32.0,Female,365,77.57618837162312,3490.92847672304,Yes,No,45,Yes,Electronic check,Yes
384,2253,38.0,Female,30,35.81698904094261,1647.58149588336,No,Fiber optic,46,Yes,Mailed check,Yes
385,4842,24.0,Female,730,57.69499111663895,1846.2397157324465,No,DSL,32,Yes,Credit card,No
386,4643,58.0,Female,365,49.797455234664426,1991.898209386577,No,DSL,40,No,Mailed check,Yes
387,3234,44.0,Male,30,67.1874586771291,4031.247520627746,No,No,60,Yes,Electronic check,No
388,3500,87.0,Female,730,65.40935446043325,4578.654812230328,Yes,Fiber optic,70,Yes,Bank transfer,Yes
389,2542,72.0,Male,30,40.18196081977629,361.6376473779866,Yes,DSL,9,Yes,Credit card,Yes
390,1890,40.0,Male,30,61.57543876756019,1231.508775351204,No,Fiber optic,20,No,Bank transfer,Yes
391,4513,53.0,Male,730,90.55682020755668,4527.841010377833,No,DSL,50,Yes,Credit card,No
392,2255,22.0,Male,30,77.91251852038593,5220.1387408658575,Yes,DSL,67,Yes,Mailed check,Yes
393,1923,42.0,Female,30,73.8669959685433,1994.4088911506688,Yes,No,27,Yes,Credit card,Yes
394,1017,85.0,Female,365,57.529807537312,3394.258644701408,Yes,Fiber optic,59,Yes,Electronic check,No
395,808,51.0,Female,730,70.40710038566732,2957.098216198028,No,Fiber optic,42,No,Credit card,No
396,1019,71.0,Female,730,59.52884610696098,178.58653832088294,Yes,Fiber optic,3,No,Bank transfer,Yes
397,2077,84.0,Female,30,39.30387412937775,1886.585958210132,Yes,DSL,48,No,Mailed check,No
398,2994,36.0,Female,730,26.85029631021309,349.0538520327702,Yes,DSL,13,No,Credit card,Yes
399,2247,63.0,Male,730,89.63612669164726,2957.99218082436,Yes,No,33,Yes,Bank transfer,No
400,554,25.0,Male,30,102.32099421806356,716.246959526445,Yes,No,7,Yes,Electronic check,No
401,2695,82.0,Male,730,86.52629243224601,1730.5258486449202,Yes,No,20,No,Electronic check,Yes
402,1090,70.0,Female,365,94.81208001109265,4171.731520488076,No,DSL,44,Yes,Mailed check,Yes
403,1114,34.0,Female,365,80.45626646042376,5149.201053467121,Yes,Fiber optic,64,No,Bank transfer,Yes
404,49,52.0,Female,730,69.41004157584393,3748.142245095573,No,DSL,54,Yes,Electronic check,Yes
405,423,25.0,Female,730,114.09566212589348,5704.783106294674,No,No,50,No,Electronic check,No
407,4900,87.0,Female,365,117.62698050329524,4116.944317615333,No,DSL,35,No,Mailed check,No
408,4090,85.0,Male,730,78.36965828034155,2429.4594066905884,Yes,DSL,31,Yes,Credit card,Yes
409,2618,60.0,Male,365,53.09760694374712,796.4641041562069,Yes,DSL,15,Yes,Credit card,Yes
410,3291,57.0,Female,365,107.12876357346664,107.12876357346664,No,DSL,1,Yes,Bank transfer,No
411,1168,41.0,Female,30,81.12067518581934,1135.6894526014707,Yes,No,14,Yes,Electronic check,Yes
412,3414,19.0,Female,30,93.67605947321,3653.3663194551896,Yes,DSL,39,No,Mailed check,Yes
413,1094,38.0,Female,730,56.58717031489756,3621.578900153444,No,DSL,64,No,Bank transfer,No
414,4652,56.0,Female,30,83.00731498609491,5893.519364012739,No,No,71,Yes,Mailed check,Yes
415,1169,77.0,Male,730,119.7701541808524,3114.0240087021625,No,DSL,26,Yes,Credit card,Yes
416,2842,79.0,Male,365,118.12446006823907,4252.480562456607,Yes,No,36,Yes,Credit card,Yes
417,740,38.0,Male,30,34.772352839713164,904.0811738325424,No,No,26,No,Electronic check,Yes
418,3094,75.0,Female,30,69.05267370254732,966.7374318356624,Yes,Fiber optic,14,Yes,Mailed check,No
419,3515,39.0,Female,730,27.19331514813658,244.7398363332292,No,No,9,Yes,Electronic check,Yes
420,3988,79.0,Female,30,81.79987284969894,1717.7973298436775,No,Fiber optic,21,No,Electronic check,Yes
421,4014,51.0,Male,730,37.0903795176528,1298.163283117848,No,No,35,No,Bank transfer,Yes
422,801,52.0,Female,730,94.55679517353512,2647.590264858983,No,DSL,28,Yes,Bank transfer,Yes
423,2605,74.0,Male,30,48.81452486115282,1025.1050220842092,Yes,No,21,No,Credit card,No
424,1910,24.0,Female,365,70.75383250920756,1981.107310257812,Yes,Fiber optic,28,Yes,Electronic check,No
425,3109,74.0,Male,365,34.61546822742136,1246.156856187169,No,Fiber optic,36,Yes,Mailed check,Yes
426,902,77.0,Female,30,99.79467708924226,1097.7414479816648,No,No,11,Yes,Bank transfer,No
427,2611,66.0,Female,730,65.84138317921978,3160.386392602549,Yes,DSL,48,No,Mailed check,No
428,2503,52.0,Female,365,38.45119955987116,692.1215920776808,Yes,DSL,18,Yes,Electronic check,No
429,4631,45.0,Female,730,59.785801823725606,2092.503063830396,No,DSL,35,Yes,Bank transfer,Yes
430,1920,27.0,Female,30,38.47649884213569,346.2884895792212,No,DSL,9,No,Mailed check,No
431,299,60.0,Female,30,81.07813560779474,5594.3913569378365,Yes,No,69,No,Mailed check,Yes
432,662,84.0,Male,365,87.08577033306953,4441.374286986546,No,No,51,Yes,Bank transfer,No
433,1073,48.0,Male,30,52.96948867050518,635.6338640460622,Yes,DSL,12,Yes,Mailed check,Yes
434,563,44.0,Female,365,109.20255690299734,2948.469036380928,No,No,27,Yes,Electronic check,No
435,4118,27.0,Female,365,55.52166141315596,555.2166141315596,Yes,No,10,No,Credit card,Yes
436,4646,83.0,Female,730,117.14920564732138,1288.6412621205352,No,No,11,Yes,Mailed check,Yes
437,2573,43.0,Male,365,35.29957866781745,635.3924160207141,Yes,DSL,18,Yes,Electronic check,Yes
438,1733,52.0,Female,730,38.63652309305173,2086.372247024793,Yes,Fiber optic,54,Yes,Credit card,No
439,2456,75.0,Female,30,32.80247628610768,2328.975816313645,Yes,DSL,71,No,Mailed check,No
440,3071,70.0,Female,730,51.42700982209226,925.6861767976608,No,No,18,No,Electronic check,Yes
441,3860,67.0,Female,30,26.26956388863841,236.42607499774567,No,No,9,Yes,Credit card,No
442,1056,39.0,Female,30,56.18073680354902,1910.1450513206669,Yes,No,34,No,Bank transfer,No
443,4880,54.0,Female,365,107.55478724654309,4947.520213340981,Yes,Fiber optic,46,Yes,Electronic check,Yes
444,319,83.0,Female,730,82.73371104253198,248.201133127596,No,DSL,3,No,Mailed check,Yes
446,4264,51.0,Male,365,72.6208676724016,3485.801648275277,No,Fiber optic,48,No,Bank transfer,Yes
447,1281,65.0,Female,30,102.2144879570373,3168.6491266681564,Yes,Fiber optic,31,No,Credit card,No
448,1096,57.0,Male,30,93.792393747885,562.75436248731,Yes,Fiber optic,6,No,Electronic check,No
449,4786,28.0,Female,30,102.35283759812472,2456.4681023549933,Yes,Fiber optic,24,No,Credit card,Yes
450,3898,75.0,Male,365,83.04065185610449,166.08130371220898,No,Fiber optic,2,Yes,Mailed check,Yes
451,4384,52.0,Female,30,112.24765337809797,6061.37328241729,Yes,Fiber optic,54,Yes,Electronic check,Yes
453,1602,78.0,Female,730,112.395490982493,1798.327855719888,Yes,No,16,No,Mailed check,Yes
454,3665,34.0,Male,30,33.635379511075755,1782.675114087015,No,Fiber optic,53,No,Mailed check,Yes
455,3485,37.0,Female,365,96.93245039036807,3780.365565224355,Yes,Fiber optic,39,No,Electronic check,No
456,3197,72.0,Female,365,57.82229055060469,289.1114527530234,No,Fiber optic,5,No,Credit card,Yes
457,4221,75.0,Female,365,72.0570106869881,72.0570106869881,No,Fiber optic,1,Yes,Mailed check,Yes
458,4814,74.0,Male,365,32.27409464589828,677.7559875638639,No,DSL,21,No,Bank transfer,No
459,228,42.0,Male,30,36.55197356049096,1096.559206814729,Yes,No,30,No,Electronic check,Yes
460,1786,64.0,Male,730,91.32530312512708,3926.988034380464,No,Fiber optic,43,Yes,Credit card,Yes
461,265,21.0,Male,30,79.53107518434501,4215.146984770286,No,DSL,53,No,Credit card,Yes
462,239,38.0,Male,365,65.11912805538395,3776.909427212269,Yes,No,58,No,Credit card,No
463,2028,65.0,Male,365,80.70579925056904,2098.350780514795,No,Fiber optic,26,No,Bank transfer,Yes
464,4189,28.0,Female,730,116.26521402274274,4069.282490795996,Yes,DSL,35,No,Credit card,No
465,2533,31.0,Male,730,31.24979578138854,1593.7395848508154,No,No,51,Yes,Credit card,No
466,1562,79.0,Female,365,83.00522021496283,2075.1305053740707,No,Fiber optic,25,Yes,Credit card,Yes
467,2898,54.0,Female,30,31.756707047322777,603.3774338991327,No,Fiber optic,19,Yes,Electronic check,No
468,4844,58.0,Female,30,65.99089219551607,131.98178439103214,Yes,DSL,2,No,Bank transfer,Yes
469,1348,81.0,Female,30,97.58970823891843,683.1279576724291,Yes,No,7,No,Mailed check,Yes
470,132,45.0,Female,730,94.63061694876092,757.0449355900874,No,No,8,Yes,Electronic check,Yes
471,1941,62.0,Male,365,108.48296951456716,3796.9039330098512,No,DSL,35,No,Electronic check,Yes
472,1720,53.0,Female,30,82.60444704657166,3551.9912230025816,No,No,43,Yes,Credit card,Yes
473,4606,82.0,Male,730,28.231529828732874,56.46305965746575,Yes,No,2,Yes,Mailed check,Yes
474,4332,38.0,Male,365,52.177057024849695,365.2393991739479,No,Fiber optic,7,No,Electronic check,Yes
475,4310,47.0,Male,365,34.74137664844274,2084.4825989065644,Yes,Fiber optic,60,Yes,Electronic check,No
476,3282,63.0,Female,365,109.40937735563853,3063.4625659578783,Yes,No,28,Yes,Credit card,Yes
477,4307,82.0,Male,30,30.36691354822368,242.93530838578943,Yes,DSL,8,No,Mailed check,No
478,3773,21.0,Female,730,38.73186197019104,193.6593098509552,Yes,DSL,5,No,Mailed check,No
479,3359,80.0,Female,365,66.6119419267759,4463.000109093985,Yes,DSL,67,Yes,Bank transfer,No
481,348,30.0,Male,30,67.15363875782448,470.0754713047714,No,DSL,7,No,Credit card,No
482,3070,64.0,Female,365,56.19540716482289,1629.6668077798638,Yes,DSL,29,Yes,Mailed check,No
483,4918,19.0,Male,730,119.35649993533151,1551.6344991593098,No,No,13,No,Bank transfer,No
484,3641,22.0,Female,30,22.05225117125153,837.9855445075582,Yes,DSL,38,No,Bank transfer,No
485,1309,80.0,Female,365,45.63417283472579,547.6100740167094,No,DSL,12,Yes,Credit card,Yes
486,2030,27.0,Male,730,112.51548183905436,2475.340600459196,Yes,Fiber optic,22,Yes,Mailed check,Yes
487,995,49.0,Male,730,84.69656840213088,1185.7519576298323,Yes,No,14,Yes,Mailed check,No
488,3683,45.0,Female,365,103.99039545565655,2495.769490935758,No,No,24,Yes,Electronic check,Yes
489,2238,78.0,Male,365,72.85151711597604,4516.794061190514,No,No,62,No,Bank transfer,Yes
490,3790,75.0,Female,365,29.5262065625456,1505.8365346898252,Yes,No,51,No,Mailed check,Yes
491,1972,21.0,Female,365,29.809436624098144,417.332112737374,No,DSL,14,No,Credit card,No
492,3271,88.0,Male,30,33.67833439205194,1481.8467132502851,No,DSL,44,No,Mailed check,Yes
493,3687,64.0,Male,30,36.09052839635004,1371.4400790613015,No,Fiber optic,38,No,Electronic check,No
494,2375,67.0,Female,30,63.40000165954771,507.2000132763817,No,No,8,Yes,Bank transfer,Yes
495,477,35.0,Female,730,39.858297822608336,1594.3319129043334,No,DSL,40,Yes,Electronic check,Yes
496,3452,37.0,Female,30,117.53324301065788,352.59972903197365,Yes,Fiber optic,3,No,Mailed check,No
497,517,18.0,Female,365,107.61397846840072,2797.9634401784188,Yes,DSL,26,Yes,Electronic check,Yes
498,2647,89.0,Female,30,80.11294099302688,3444.856462700156,Yes,Fiber optic,43,Yes,Electronic check,Yes
499,2262,74.0,Male,365,91.47693584992597,3018.738883047557,Yes,Fiber optic,33,Yes,Electronic check,No
500,237,50.0,Male,365,63.270644924870375,2277.7432172953336,Yes,Fiber optic,36,Yes,Bank transfer,Yes
501,637,55.0,Male,730,94.87733218218078,1043.6506540039886,Yes,DSL,11,No,Bank transfer,No
502,4641,74.0,Male,730,111.93948412086785,5149.216269559921,Yes,Fiber optic,46,No,Electronic check,Yes
503,3146,85.0,Female,30,39.3165211121771,471.7982533461252,No,Fiber optic,12,No,Electronic check,Yes
