,CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
256,4415,60.0,Female,One year,25.47593861103067,968.0856672191655,No,DSL,38,No,Electronic check,No
257,1423,41.0,Female,One year,26.800028364757736,241.20025528281963,Yes,No,9,No,Mailed check,No
258,3659,54.0,Male,Month-to-month,90.01295624559528,6030.8680684548835,No,Fiber optic,67,No,Credit card,Yes
259,4479,24.0,Male,Two year,44.60786049522168,2899.5109321894092,No,Fiber optic,65,No,Credit card,No
260,2256,87.0,Male,Month-to-month,118.34932057997749,1301.8425263797524,Yes,No,11,No,Electronic check,Yes
261,1953,60.0,Male,Month-to-month,82.32589756927995,1975.8215416627186,No,Fiber optic,24,Yes,Electronic check,Yes
262,2459,65.0,Male,One year,107.72033440940048,6786.38106779223,No,DSL,63,No,Mailed check,No
263,2188,77.0,Female,Month-to-month,65.62430258462945,4659.325483508691,No,DSL,71,Yes,Credit card,No
264,3531,49.0,Female,Two year,88.98516287463015,5072.154283853918,Yes,Fiber optic,57,No,Bank transfer,Yes
265,1354,82.0,Female,One year,33.89603707422125,779.6088527070887,No,Fiber optic,23,No,Mailed check,No
266,207,33.0,Male,One year,117.23654847799783,6565.246714767878,Yes,DSL,56,Yes,Bank transfer,No
267,3255,22.0,Female,Month-to-month,94.26342828675209,6409.913123499142,No,No,68,No,Mailed check,No
268,997,51.0,nan,Two year,108.92268915849871,2940.912607279465,Yes,No,27,No,Electronic check,No
269,3242,34.0,Female,Month-to-month,106.74356023210666,1494.4098432494932,Yes,Fiber optic,14,Yes,Bank transfer,Yes
270,3059,71.0,Female,Two year,88.35808333247098,3445.9652499663684,No,DSL,39,No,Credit card,Yes
271,2292,24.0,Male,One year,31.57132995689696,536.7126092672484,Yes,No,17,No,Credit card,No
272,3969,83.0,Male,One year,56.65617198714902,906.4987517943844,Yes,No,16,Yes,Credit card,No
273,3700,65.0,Male,Two year,92.26503346615553,1753.035635856955,Yes,DSL,19,No,Mailed check,Yes
274,3517,42.0,Female,One year,50.002640546489566,3300.1742760683114,No,No,66,No,Electronic check,No
275,3093,64.0,Female,Two year,106.08012033322129,106.08012033322129,Yes,DSL,1,No,Credit card,Yes
276,3062,38.0,Male,Month-to-month,33.971019064915836,305.7391715842425,No,No,9,Yes,Electronic check,No
277,2793,68.0,Female,Month-to-month,101.39161065660845,2534.790266415211,Yes,Fiber optic,25,No,Mailed check,Yes
278,2072,55.0,Male,Two year,68.18912312704396,3204.888786971066,Yes,Fiber optic,47,Yes,Electronic check,No
279,3484,46.0,Female,One year,34.10789215193744,1296.0999017736228,Yes,Fiber optic,38,No,Mailed check,Yes
280,3372,30.0,Male,Two year,85.97444282694605,2407.284399154489,No,Fiber optic,28,Yes,Credit card,No
281,3607,71.0,Female,One year,33.50945565953098,871.2458471478054,No,No,26,No,Credit card,Yes
282,4967,29.0,Male,Month-to-month,22.1941467597564,44.3882935195128,No,No,2,Yes,Electronic check,No
283,3034,64.0,Female,One year,61.993383847143576,2665.715505427174,No,DSL,43,Yes,Credit card,No
284,3188,85.0,Male,One year,70.90046215620598,3545.023107810299,No,Fiber optic,50,Yes,Electronic check,Yes
285,3675,53.0,Male,Two year,37.08704338384754,1706.003995656987,No,No,46,Yes,Mailed check,No
286,661,84.0,Female,One year,97.98425810193169,4311.307356484995,No,Fiber optic,44,No,Mailed check,No
287,2054,34.0,Male,One year,107.97952074934597,431.91808299738386,Yes,No,4,Yes,Bank transfer,Yes
288,4350,71.0,Female,One year,25.880453388830475,310.5654406659657,Yes,DSL,12,No,Credit card,No
289,1606,37.0,Female,Two year,65.9611671773604,3561.903027577461,No,No,54,Yes,Credit card,No
290,3033,58.0,Male,Two year,78.20092808819129,2267.8269145575473,No,Fiber optic,29,Yes,Electronic check,No
291,1996,56.0,Female,One year,60.3487475280505,2172.554911009818,No,DSL,36,No,Electronic check,No
292,4704,32.0,Female,Month-to-month,32.59667763046863,717.1269078703099,Yes,DSL,22,Yes,Credit card,Yes
293,4947,66.0,Female,Month-to-month,43.53083980753708,130.59251942261125,No,DSL,3,Yes,Credit card,No
294,224,41.0,Female,Month-to-month,38.669429746141205,696.0497354305417,No,No,18,Yes,Credit card,No
295,2691,19.0,Male,Month-to-month,24.044572812300075,889.6491940551027,No,Fiber optic,37,Yes,Bank transfer,No
296,2049,60.0,Female,Month-to-month,62.01280789956181,2232.461084384225,No,DSL,36,Yes,Credit card,No
297,1760,64.0,Female,Month-to-month,35.087804682460444,2175.4438903125474,Yes,No,62,Yes,Mailed check,Yes
298,1328,56.0,Male,Two year,90.55631903608372,271.66895710825116,No,Fiber optic,3,Yes,Electronic check,No
299,3058,45.0,Female,One year,60.38835668860878,1449.3205605266107,No,Fiber optic,24,Yes,Mailed check,No
300,2235,26.0,Female,Two year,63.70240760986729,3248.8227881032317,Yes,Fiber optic,51,No,Electronic check,Yes
301,3496,23.0,Male,Two year,65.52998477473434,2293.549467115702,No,No,35,No,Credit card,Yes
302,2861,84.0,Female,One year,45.2307140758638,0.0,No,Fiber optic,0,No,Credit card,No
303,4367,87.0,Female,Month-to-month,119.05151154502126,357.1545346350638,No,No,3,No,Mailed check,Yes
304,2824,29.0,Male,One year,58.2219267622891,3784.4252395487915,No,Fiber optic,65,No,Mailed check,Yes
305,4877,76.0,Female,One year,101.57515874571149,4367.731826065594,Yes,No,43,No,Bank transfer,No
306,1779,,Female,Two year,76.00043640772589,5320.030548540812,No,Fiber optic,70,Yes,Electronic check,Yes
307,570,52.0,Female,Month-to-month,84.97328487573907,5268.3436622958225,Yes,DSL,62,Yes,Credit card,Yes
308,4114,79.0,Male,Month-to-month,28.776147447888594,1007.1651606761008,Yes,No,35,No,Mailed check,Yes
309,18,75.0,Female,Two year,93.93361958960008,1221.137054664801,No,No,13,No,Mailed check,Yes
310,4975,,Female,Two year,80.3044569299548,4256.136217287604,Yes,No,53,No,Credit card,Yes
311,2943,34.0,Female,Month-to-month,46.77372187745647,935.4744375491293,Yes,No,20,Yes,Electronic check,Yes
312,3914,41.0,Female,One year,93.2796719691153,3637.9072067954967,No,DSL,39,Yes,Credit card,Yes
313,2632,76.0,Male,One year,51.031013154348926,1684.0234340935147,Yes,Fiber optic,33,Yes,Electronic check,Yes
314,4033,27.0,Male,One year,35.949063383121,1941.249422688534,Yes,DSL,54,Yes,Credit card,No
315,2180,41.0,Male,Two year,21.858033405509918,262.29640086611903,No,DSL,12,No,Credit card,No
316,2152,20.0,Female,Two year,49.714931868899164,2088.027138493765,No,DSL,42,Yes,Bank transfer,No
317,344,72.0,Male,Two year,116.64193168045985,816.493521763219,No,DSL,7,No,Credit card,Yes
318,2579,37.0,Male,Month-to-month,61.46877096494316,922.0315644741474,No,Fiber optic,15,Yes,Electronic check,Yes
319,1982,80.0,nan,Two year,53.94422057373845,1888.0477200808457,No,No,35,Yes,Credit card,No
320,4562,37.0,Male,Month-to-month,65.99321966253888,1979.7965898761663,No,Fiber optic,30,No,Bank transfer,Yes
321,2316,50.0,Female,Two year,74.10709207986163,4965.175169350729,Yes,No,67,No,Electronic check,Yes
322,1259,20.0,Female,Two year,47.5076785137923,237.5383925689615,Yes,No,5,Yes,Mailed check,No
323,3502,76.0,Female,Month-to-month,97.25019656847066,4084.5082558757676,No,DSL,42,Yes,Electronic check,No
324,3892,55.0,Male,One year,94.34986191164329,3679.644614554088,Yes,DSL,39,Yes,Bank transfer,No
325,843,68.0,Male,Month-to-month,66.8183896028767,3808.6482073639722,Yes,DSL,57,Yes,Mailed check,No
326,847,,Female,Two year,105.44293867817304,6853.791014081247,Yes,DSL,65,Yes,Electronic check,Yes
327,1636,25.0,Female,Two year,50.49955183026858,353.4968628118801,No,DSL,7,Yes,Electronic check,Yes
328,3043,55.0,Female,Month-to-month,26.267213470196587,1339.627886980026,No,DSL,51,Yes,Bank transfer,No
329,4684,62.0,Male,One year,54.038670990848374,972.6960778352707,No,DSL,18,No,Bank transfer,No
330,1943,29.0,Male,One year,78.11085216985055,2811.9906781146196,No,Fiber optic,36,No,Credit card,No
331,1205,82.0,Female,One year,90.19448245745882,3066.6124035536,No,Fiber optic,34,No,Electronic check,Yes
332,2724,50.0,Female,Month-to-month,82.18240863057747,2383.2898502867465,Yes,DSL,29,No,Mailed check,Yes
333,1005,84.0,Female,One year,60.54714728869787,3451.1873954557786,Yes,No,57,Yes,Electronic check,No
334,4694,85.0,Male,Two year,43.036766342481606,1721.4706536992642,No,DSL,40,No,Credit card,Yes
335,4735,71.0,Female,One year,,,Yes,DSL,44,No,Credit card,No
336,3742,32.0,Female,Month-to-month,103.52469488855016,3830.4137108763557,No,Fiber optic,37,Yes,Bank transfer,No
337,4973,64.0,Male,Two year,96.15073096765236,2019.1653503206996,Yes,DSL,21,Yes,Electronic check,No
338,1274,42.0,Female,Two year,94.91049613997478,2847.3148841992434,No,Fiber optic,30,No,Mailed check,No
339,1112,83.0,Female,Two year,112.29277651739683,4716.296613730667,Yes,DSL,42,Yes,Electronic check,Yes
340,3187,33.0,Female,Month-to-month,72.30413346148723,1373.7785357682574,Yes,No,19,No,Bank transfer,Yes
341,2354,37.0,Male,Two year,26.460464808632093,687.9720850244344,No,No,26,No,Credit card,Yes
342,3560,,Male,One year,104.62320881248672,0.0,No,No,0,Yes,Bank transfer,No
343,2249,86.0,Male,One year,90.91369915594255,2363.7561780545066,No,No,26,Yes,Credit card,No
344,649,23.0,Male,One year,52.695842027017655,579.6542622971942,Yes,Fiber optic,11,Yes,Electronic check,No
345,243,24.0,Male,Month-to-month,22.308962268220082,0.0,Yes,No,0,No,Mailed check,Yes
346,3882,32.0,Male,Two year,36.895420185853666,147.58168074341467,Yes,DSL,4,No,Mailed check,No
347,1857,79.0,Female,One year,104.40563327871357,208.81126655742713,Yes,DSL,2,No,Bank transfer,Yes
348,1175,72.0,Female,Month-to-month,105.18362587619005,2839.9578986571314,No,No,27,Yes,Mailed check,No
349,4565,21.0,Male,Two year,88.61915004846021,6026.102203295294,Yes,DSL,68,Yes,Electronic check,No
350,746,41.0,Male,Month-to-month,49.050324719861905,1618.6607157554429,Yes,No,33,Yes,Bank transfer,Yes
351,4400,54.0,Male,Month-to-month,30.176579655136553,2021.8308368941491,No,Fiber optic,67,No,Credit card,No
352,673,39.0,Male,Month-to-month,112.47395651994636,1462.1614347593027,No,DSL,13,No,Credit card,No
353,2535,76.0,Male,Two year,58.56586897760826,2811.1617109251965,No,DSL,48,No,Bank transfer,No
354,3247,82.0,Male,One year,118.26099914047444,354.7829974214233,No,Fiber optic,3,No,Credit card,No
355,2004,77.0,Female,Month-to-month,83.14991066734976,748.3491960061478,No,No,9,No,Mailed check,No
356,388,86.0,Male,One year,51.797604944662154,2693.475457122432,Yes,DSL,52,No,Credit card,No
357,2024,58.0,Male,One year,61.34912914936801,1656.4264870329364,No,No,27,No,Bank transfer,No
358,2010,43.0,Female,Month-to-month,116.94635295458322,3040.6051768191637,No,Fiber optic,26,Yes,Electronic check,Yes
359,3256,82.0,Female,Two year,70.5831937139071,4164.408429120518,No,nan,59,Yes,Electronic check,Yes
360,4589,27.0,Female,Two year,111.05160099320064,7662.5604685308435,No,DSL,69,No,Electronic check,Yes
361,1836,89.0,Male,Two year,88.83531995402284,4175.260037839073,No,DSL,47,No,Credit card,No
362,83,28.0,Male,Two year,56.889794352059354,1991.1428023220774,Yes,DSL,35,Yes,Electronic check,Yes
363,3982,46.0,Male,One year,64.91104408652524,4608.684130143291,No,Fiber optic,71,Yes,Electronic check,Yes
364,675,87.0,Female,Month-to-month,28.234649574578633,479.98904276783674,Yes,Fiber optic,17,No,Bank transfer,Yes
365,2544,79.0,Female,One year,90.93779303098891,1091.253516371867,No,Fiber optic,12,No,Credit card,No
366,4190,60.0,Male,One year,85.15939141137936,5279.882267505521,No,DSL,62,No,Mailed check,No
367,1509,68.0,Male,Month-to-month,88.22871217636975,2735.0900774674624,Yes,No,31,Yes,Electronic check,Yes
368,557,75.0,Female,Month-to-month,86.73986245608076,2862.415461050665,Yes,No,33,Yes,Credit card,No
369,559,,Male,One year,62.55316448008833,250.2126579203533,Yes,No,4,No,Credit card,Yes
370,602,34.0,Female,One year,27.644400895028248,1962.7524635470056,Yes,Fiber optic,71,No,Bank transfer,Yes
371,412,82.0,Female,One year,36.86016912375524,1879.8686253115172,Yes,No,51,No,Electronic check,No
372,1043,54.0,Male,One year,116.31577002561022,3838.420410845137,Yes,DSL,33,Yes,Bank transfer,Yes
373,2835,36.0,nan,Two year,55.78885307256893,334.73311843541353,Yes,DSL,6,No,Bank transfer,Yes
374,1926,53.0,Male,Month-to-month,69.3788770256408,2983.291712102555,No,DSL,43,Yes,Mailed check,No
375,4512,86.0,Male,Two year,118.07427252251976,7084.456351351186,Yes,No,60,No,Credit card,Yes
376,1500,42.0,Female,Month-to-month,58.6691494638788,3050.7957721216976,Yes,DSL,52,Yes,Bank transfer,Yes
377,3047,51.0,Male,One year,97.63674617990559,4881.837308995279,No,No,50,No,Mailed check,Yes
378,471,59.0,Male,One year,34.81777303294737,2089.0663819768424,No,DSL,60,No,Credit card,No
379,1312,77.0,Female,Month-to-month,82.02300525347562,1476.414094562561,No,No,18,No,Credit card,No
380,628,68.0,Male,Two year,323.7211270209777,4208.37465127271,Yes,No,13,Yes,Electronic check,No
381,1414,25.0,Male,Month-to-month,,,No,DSL,34,Yes,Credit card,Yes
382,2248,43.0,nan,Two year,109.86563837544456,3186.103512887892,Yes,Fiber optic,29,Yes,Mailed check,Yes
383,2770,23.0,Female,One year,66.42251661891989,3055.4357644703146,No,DSL,46,Yes,Bank transfer,No
384,3365,87.0,Female,Month-to-month,115.93351682839186,2782.4044038814045,Yes,No,24,No,Bank transfer,No
385,3049,25.0,Female,Month-to-month,23.42851355932038,257.71364915252417,Yes,No,11,Yes,Electronic check,No
386,3725,46.0,Female,One year,87.83262046312632,3952.467920840684,No,No,45,Yes,Credit card,No
387,1908,23.0,Female,Month-to-month,34.67937594369629,416.1525113243555,No,Fiber optic,12,No,Electronic check,No
388,1172,54.0,Male,Month-to-month,54.83880601020574,3400.005972632756,Yes,DSL,62,No,Bank transfer,No
389,4475,27.0,Female,One year,118.75538288615654,4156.438401015479,No,No,35,No,Bank transfer,No
390,1765,43.0,Male,Month-to-month,34.548264959926016,1416.4788633569667,No,Fiber optic,41,No,Bank transfer,No
391,4127,58.0,Male,Month-to-month,38.747933083192,2712.3553158234404,No,DSL,70,Yes,Electronic check,Yes
392,1861,29.0,Female,One year,28.815464425229912,1988.267045340864,Yes,Fiber optic,69,Yes,Electronic check,No
393,3415,39.0,Female,Month-to-month,21.671109373772627,1386.950999921448,Yes,DSL,64,Yes,Bank transfer,Yes
394,258,47.0,Male,One year,222.20599707676823,222.20599707676823,No,Fiber optic,1,Yes,Credit card,No
395,4759,62.0,Female,One year,58.4670624797434,877.005937196151,Yes,No,15,Yes,Credit card,Yes
396,4976,84.0,Male,One year,101.59045863814569,5079.522931907284,No,Fiber optic,50,No,Electronic check,No
397,4234,80.0,Male,One year,67.24850253713822,4102.1586547654315,No,No,61,Yes,Bank transfer,No
398,635,80.0,Female,Month-to-month,70.46246829316976,3804.973287831167,No,No,54,Yes,Credit card,No
399,3565,84.0,Female,One year,57.97902614779552,1101.601496808115,No,No,19,Yes,Mailed check,No
400,946,68.0,Male,Month-to-month,91.76923105413323,5965.00001851866,No,DSL,65,Yes,Mailed check,Yes
401,1004,74.0,Male,One year,93.33146612659061,5786.550899848618,Yes,DSL,62,Yes,Credit card,Yes
402,1155,24.0,Male,One year,97.68809957583076,5372.845476670692,Yes,No,55,No,Electronic check,Yes
403,2147,75.0,Female,Month-to-month,115.15481136767396,3800.1087751332407,Yes,Fiber optic,33,No,Credit card,No
404,3611,20.0,Female,Month-to-month,73.52393369147335,3896.7684856480873,Yes,DSL,53,No,Credit card,Yes
405,825,79.0,Male,Month-to-month,43.903594314980616,3073.2516020486432,Yes,DSL,70,No,Mailed check,No
406,2047,25.0,Male,One year,39.56089962521924,276.9262973765347,Yes,No,7,No,Electronic check,No
407,3936,72.0,Female,Two year,52.55179816312652,3363.3150824400973,No,Fiber optic,64,No,Electronic check,Yes
408,1773,43.0,Female,Two year,119.13792184482956,6314.3098577759665,No,No,53,No,Electronic check,No
409,2390,32.0,Female,One year,77.57618837162312,3490.92847672304,Yes,No,45,Yes,Electronic check,Yes
410,2253,38.0,Female,Month-to-month,35.81698904094261,1647.58149588336,No,Fiber optic,46,Yes,Mailed check,Yes
411,4842,24.0,Female,Two year,57.69499111663895,1846.2397157324465,No,DSL,32,Yes,Credit card,No
412,4643,58.0,Female,One year,49.797455234664426,1991.898209386577,No,DSL,40,No,Mailed check,Yes
413,2919,51.0,Female,Two year,114.81628050203058,2755.590732048734,No,DSL,24,No,Bank transfer,nan
414,3234,44.0,Male,Month-to-month,67.1874586771291,4031.247520627746,No,No,60,Yes,Electronic check,No
415,3500,87.0,Female,Two year,65.40935446043325,4578.6548122303275,Yes,Fiber optic,70,Yes,Bank transfer,Yes
416,4699,31.0,Female,One year,58.73584897079607,4052.773578984929,Yes,No,69,Yes,nan,No
417,2542,72.0,Male,Month-to-month,40.18196081977629,361.63764737798664,Yes,DSL,9,Yes,Credit card,Yes
418,1890,40.0,Male,Month-to-month,61.57543876756019,1231.508775351204,No,Fiber optic,20,No,Bank transfer,Yes
419,4513,53.0,Male,Two year,90.55682020755667,4527.841010377833,No,DSL,50,Yes,Credit card,No
420,2255,22.0,Male,Month-to-month,77.91251852038593,5220.1387408658575,Yes,DSL,67,Yes,Mailed check,Yes
421,1923,42.0,Female,Month-to-month,73.8669959685433,1994.4088911506692,Yes,No,27,Yes,Credit card,Yes
422,1017,85.0,Female,One year,57.529807537311996,3394.258644701408,Yes,Fiber optic,59,Yes,Electronic check,No
423,808,51.0,Female,Two year,70.40710038566732,2957.0982161980273,No,Fiber optic,42,No,Credit card,No
424,1019,71.0,Female,Two year,59.52884610696098,178.58653832088294,Yes,Fiber optic,3,No,Bank transfer,Yes
425,2077,84.0,Female,Month-to-month,39.30387412937775,1886.585958210132,Yes,DSL,48,No,Mailed check,No
426,2994,36.0,Female,Two year,26.85029631021309,349.0538520327702,Yes,DSL,13,No,Credit card,Yes
427,2247,63.0,Male,Two year,89.63612669164726,2957.99218082436,Yes,No,33,Yes,Bank transfer,No
428,554,25.0,Male,Month-to-month,102.32099421806357,716.246959526445,Yes,No,7,Yes,Electronic check,No
429,2695,82.0,Male,Two year,86.52629243224601,1730.5258486449202,Yes,No,20,No,Electronic check,Yes
430,1090,70.0,Female,One year,94.81208001109263,4171.731520488076,No,DSL,44,Yes,Mailed check,Yes
431,1114,34.0,Female,One year,80.45626646042376,5149.201053467121,Yes,Fiber optic,64,No,Bank transfer,Yes
432,49,52.0,Female,Two year,69.41004157584393,3748.1422450955724,No,DSL,54,Yes,Electronic check,Yes
433,423,25.0,Female,Two year,114.09566212589348,5704.783106294674,No,No,50,No,Electronic check,No
434,346,69.0,Male,Two year,119.03977960919647,6785.267437724199,No,Fiber optic,57,Yes,Bank transfer,No
435,2142,46.0,Female,Month-to-month,44.42902945371645,1377.2999130652101,No,No,31,nan,Bank transfer,No
436,4900,87.0,Female,One year,117.62698050329523,4116.944317615333,No,DSL,35,No,Mailed check,No
437,4090,85.0,Male,Two year,78.36965828034155,2429.4594066905884,Yes,DSL,31,Yes,Credit card,Yes
438,1981,,Female,One year,106.66569240289064,4159.962003712735,Yes,Fiber optic,39,Yes,Credit card,No
439,3088,42.0,Male,Two year,54.52071008353323,0.0,nan,DSL,0,No,Credit card,Yes
440,2618,60.0,Male,One year,53.097606943747124,796.4641041562069,Yes,DSL,15,Yes,Credit card,Yes
441,3291,57.0,Female,One year,107.12876357346663,107.12876357346663,No,DSL,1,Yes,Bank transfer,No
442,1168,41.0,Female,Month-to-month,81.12067518581934,1135.6894526014707,Yes,No,14,Yes,Electronic check,Yes
443,3414,19.0,Female,Month-to-month,93.67605947320999,3653.3663194551896,Yes,DSL,39,No,Mailed check,Yes
444,1094,38.0,Female,Two year,56.58717031489756,3621.578900153444,No,DSL,64,No,Bank transfer,No
